what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956418000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956423500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956427750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956430437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956447312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956456406
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460956463453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956464203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956466718
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460956471531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956474953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956485578
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460956488734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460956490140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460956491203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460956492453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956493609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956498203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460956504609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956505515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956507812
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460956517093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460956519140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460956519953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956521234
