what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460956778593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956779937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956785171
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460956809203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460956827750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956828703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956832453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460956840921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460956886796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956888046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956892656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460956902421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956903421
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460956906609
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460957018328
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460957028031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460957035718
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460957036906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460957039578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460957042718
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460957044937
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460957046687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460957047140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460957048390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460957049406
