what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960272484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960273890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960278062
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960280843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960282375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960284625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960286906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960287953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960290250
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960292656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960293828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960296734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960307500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960308718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960328843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460960386500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460960390109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960413125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960533421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460960622703
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460960629875
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960632140
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1460960690562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460960693031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960704843
