what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960033234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960034031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960037218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960041046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960041953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960043359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960043953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960105968
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960129687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960131093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960135187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960185765
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960204687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960208671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960211828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460960228765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460960230671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960233406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960235421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960249843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960250953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960260187
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960266203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960267453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960269546
