what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955778687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460955781421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955783500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955821828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955830625
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460955836265
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.stop",1460955840859
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1460955841468
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460955842562
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1460955844171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955847671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955851718
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460955854265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955857578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955863703
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460955869609
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460955873375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955889437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955923531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955927859
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955929890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955931937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955933968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460955949500
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1460955951234
