what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963266437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963293062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963294515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963301906
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460963303468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460963305421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963306578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963314421
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460963329687
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460963332953
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460963337312
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460963342015
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460963349781
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460963357656
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1460963359031
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460963370390
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460963374921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963380609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963392046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963413812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963545640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963548109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963553015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963575546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460963595703
