what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950580515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950582875
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460950617046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460950619531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460950622453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460950623390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950624296
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950632921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460950653218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460950653562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460950654015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1460950654640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460950655906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950657062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950659859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460953384968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460954659562
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460954709640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460954716218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460954725718
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460954736531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460954738578
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460954741421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460954742781
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460954744656
