what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460957967625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460957997171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958016187
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460958084140
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460958179968
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460958250062
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460958253906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460958254968
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460958265828
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460958281234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958304218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958305140
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460958306203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460958329796
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460958331281
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460958350281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958407515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958430828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958440140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958466609
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460958467843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958531968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460958543609
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460958545781
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460958547890
