what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460950429281
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460950432921
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460950433125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950459187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950470640
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460950472796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1460950489343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950490921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950499734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1460950500093
opened,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460950502531
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460950502609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950505593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950515031
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460950523609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950524546
closed,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460950526390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950526437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1460950526453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950530046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950539890
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460950547218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460950555640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950556593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460950575203
