what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960862203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960864015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960865640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1460960867468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960867843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960868265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960878109
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1460960882328
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460960895812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960896328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960897593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960898093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960902640
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1460960915968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960917187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960920046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1460960920062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960922625
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960935218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960936265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960945796
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1460960945812
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1460960953562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960954593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1460960959000
